name,duration_ms,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
Sweet Leaf,302933,4,0.382,0.706,2,-8.101,1,0.0447,0.00362,0.0139,0.132,0.713,147.392,audio_features,1kF18pc7kiJBmiHPBLo6RS,spotify:track:1kF18pc7kiJBmiHPBLo6RS,https://api.spotify.com/v1/tracks/1kF18pc7kiJBmiHPBLo6RS,https://api.spotify.com/v1/audio-analysis/1kF18pc7kiJBmiHPBLo6RS,4
Iron Man - 2012 - Remaster,355304,4,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,4
War Pigs / Luke's Wall - 2012 - Remaster,474360,1,0.332,0.623,9,-12.363,1,0.08,0.222,0.000895,0.278,0.413,183.097,audio_features,2rd9ETlulTbz6BYZcdvIE1,spotify:track:2rd9ETlulTbz6BYZcdvIE1,https://api.spotify.com/v1/tracks/2rd9ETlulTbz6BYZcdvIE1,https://api.spotify.com/v1/audio-analysis/2rd9ETlulTbz6BYZcdvIE1,4
Every Picture Tells A Story,359733,1,0.546,0.859,7,-9.745,1,0.0401,0.0574,0.0,0.0855,0.742,143.677,audio_features,31tmVKD525scjdLql4v9sh,spotify:track:31tmVKD525scjdLql4v9sh,https://api.spotify.com/v1/tracks/31tmVKD525scjdLql4v9sh,https://api.spotify.com/v1/audio-analysis/31tmVKD525scjdLql4v9sh,4
Go All The Way,205347,1,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,audio_features,75GQIYnRaBg7ndHxhfYuQy,spotify:track:75GQIYnRaBg7ndHxhfYuQy,https://api.spotify.com/v1/tracks/75GQIYnRaBg7ndHxhfYuQy,https://api.spotify.com/v1/audio-analysis/75GQIYnRaBg7ndHxhfYuQy,4
Albert Flasher - Single Version,147333,12,0.6,0.616,7,-10.566,1,0.033,0.287,0.0192,0.157,0.912,130.386,audio_features,5midLdAchBf8qGpZrQgA1n,spotify:track:5midLdAchBf8qGpZrQgA1n,https://api.spotify.com/v1/tracks/5midLdAchBf8qGpZrQgA1n,https://api.spotify.com/v1/audio-analysis/5midLdAchBf8qGpZrQgA1n,4
Everybody Knows This Is Nowhere - 2009 Remaster,149147,2,0.517,0.637,7,-8.861,1,0.0292,0.0166,0.000563,0.415,0.85,158.174,audio_features,1vVsBCkVMYdLhgiC4F54G4,spotify:track:1vVsBCkVMYdLhgiC4F54G4,https://api.spotify.com/v1/tracks/1vVsBCkVMYdLhgiC4F54G4,https://api.spotify.com/v1/audio-analysis/1vVsBCkVMYdLhgiC4F54G4,4
"My My, Hey Hey (Out of the Blue) - 2016 Remaster",227706,1,0.502,0.4,7,-13.697,0,0.0294,0.856,0.000375,0.333,0.435,127.182,audio_features,6VltRkmJbCTqgKrTHk4Ulw,spotify:track:6VltRkmJbCTqgKrTHk4Ulw,https://api.spotify.com/v1/tracks/6VltRkmJbCTqgKrTHk4Ulw,https://api.spotify.com/v1/audio-analysis/6VltRkmJbCTqgKrTHk4Ulw,4
Down by the River - 2009 Remaster,558187,4,0.465,0.466,9,-8.098,1,0.0333,0.0836,0.0427,0.0911,0.555,164.315,audio_features,2EFtUP7BmsjHzhQqI6A4rp,spotify:track:2EFtUP7BmsjHzhQqI6A4rp,https://api.spotify.com/v1/tracks/2EFtUP7BmsjHzhQqI6A4rp,https://api.spotify.com/v1/audio-analysis/2EFtUP7BmsjHzhQqI6A4rp,4
Future Games,499116,4,0.4,0.475,11,-11.462,0,0.0309,0.376,0.736,0.142,0.0754,141.35,audio_features,021JldNpXGATNSC69edcBT,spotify:track:021JldNpXGATNSC69edcBT,https://api.spotify.com/v1/tracks/021JldNpXGATNSC69edcBT,https://api.spotify.com/v1/audio-analysis/021JldNpXGATNSC69edcBT,4
Cortez the Killer,451840,33,0.528,0.323,4,-17.112,0,0.0277,0.0118,0.0123,0.113,0.517,113.59,audio_features,2RxqiKD6ztd7nT9w1uwiNC,spotify:track:2RxqiKD6ztd7nT9w1uwiNC,https://api.spotify.com/v1/tracks/2RxqiKD6ztd7nT9w1uwiNC,https://api.spotify.com/v1/audio-analysis/2RxqiKD6ztd7nT9w1uwiNC,4
Burn,363800,9,0.397,0.828,0,-11.204,1,0.036,0.118,0.00811,0.372,0.605,97.612,audio_features,15SDEryIqhhWZKaewQDTWF,spotify:track:15SDEryIqhhWZKaewQDTWF,https://api.spotify.com/v1/tracks/15SDEryIqhhWZKaewQDTWF,https://api.spotify.com/v1/audio-analysis/15SDEryIqhhWZKaewQDTWF,4
Highway Star,368507,1,0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,audio_features,4gVTozEmzwAUXpwj3jEetX,spotify:track:4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/tracks/4gVTozEmzwAUXpwj3jEetX,https://api.spotify.com/v1/audio-analysis/4gVTozEmzwAUXpwj3jEetX,4
Burnin' for You,271000,2,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,audio_features,3fkPMWQ6cBNBLuFcPyMS8s,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/tracks/3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/audio-analysis/3fkPMWQ6cBNBLuFcPyMS8s,4
Godzilla,221400,1,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,audio_features,6N0AnkdDFZUetw8KAGHV7e,spotify:track:6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/tracks/6N0AnkdDFZUetw8KAGHV7e,https://api.spotify.com/v1/audio-analysis/6N0AnkdDFZUetw8KAGHV7e,4
Stranglehold,503067,1,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,2f0P7iELCvAlV8j6Z3rGDE,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/tracks/2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/audio-analysis/2f0P7iELCvAlV8j6Z3rGDE,4
Reelin' In The Years,277600,10,0.512,0.614,2,-14.563,1,0.0366,0.219,2.01e-06,0.176,0.785,135.133,audio_features,1Vet0EkiVZ8pTixwJEaCVb,spotify:track:1Vet0EkiVZ8pTixwJEaCVb,https://api.spotify.com/v1/tracks/1Vet0EkiVZ8pTixwJEaCVb,https://api.spotify.com/v1/audio-analysis/1Vet0EkiVZ8pTixwJEaCVb,4
Misty Mountain Hop - 1990 Remaster,278720,5,0.467,0.717,2,-8.569,1,0.0328,0.308,0.107,0.646,0.83,132.661,audio_features,4kOCN0SaJiIlMYn0Qgdr8m,spotify:track:4kOCN0SaJiIlMYn0Qgdr8m,https://api.spotify.com/v1/tracks/4kOCN0SaJiIlMYn0Qgdr8m,https://api.spotify.com/v1/audio-analysis/4kOCN0SaJiIlMYn0Qgdr8m,4
All Right Now,330643,7,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,audio_features,1gcESexgftSuLuML57Y69q,spotify:track:1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,4
The Rain Song - Remaster,459094,2,0.336,0.318,0,-11.412,1,0.0263,0.317,0.0716,0.111,0.24,79.66,audio_features,3JLrri1xSCui3bzITDJbkk,spotify:track:3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/tracks/3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/audio-analysis/3JLrri1xSCui3bzITDJbkk,4
Tangerine - 1990 Remaster,190400,7,0.325,0.375,6,-13.42,1,0.0379,0.0522,0.000503,0.0555,0.12,89.635,audio_features,5QIQOa1D5ciyi30rqdynWq,spotify:track:5QIQOa1D5ciyi30rqdynWq,https://api.spotify.com/v1/tracks/5QIQOa1D5ciyi30rqdynWq,https://api.spotify.com/v1/audio-analysis/5QIQOa1D5ciyi30rqdynWq,4
Modern Love - 2018 Remaster,288339,1,0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,audio_features,3gxEZXUjrNbl3TlSrTGbR5,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,https://api.spotify.com/v1/tracks/3gxEZXUjrNbl3TlSrTGbR5,https://api.spotify.com/v1/audio-analysis/3gxEZXUjrNbl3TlSrTGbR5,4
Ashes to Ashes - 2017 Remaster,266160,4,0.71,0.743,1,-10.553,1,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features,37CRPk0L5ZpfPeePEPwE0t,spotify:track:37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,4
Fame - 2016 Remaster,261373,8,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,audio_features,1PehfITh0TTRx3LkDdV4h3,spotify:track:1PehfITh0TTRx3LkDdV4h3,https://api.spotify.com/v1/tracks/1PehfITh0TTRx3LkDdV4h3,https://api.spotify.com/v1/audio-analysis/1PehfITh0TTRx3LkDdV4h3,4
Dancing Barefoot,256533,2,0.492,0.639,2,-9.944,1,0.0319,0.235,0.0,0.0738,0.792,115.519,audio_features,4kPSjEg8u1U4pg2dHHMmtf,spotify:track:4kPSjEg8u1U4pg2dHHMmtf,https://api.spotify.com/v1/tracks/4kPSjEg8u1U4pg2dHHMmtf,https://api.spotify.com/v1/audio-analysis/4kPSjEg8u1U4pg2dHHMmtf,4
Gloria: In Excelsis Deo,354320,1,0.422,0.814,9,-7.365,1,0.195,0.118,5.3e-06,0.115,0.411,147.065,audio_features,272Z4tzaSMMcgrZ0R494S2,spotify:track:272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/tracks/272Z4tzaSMMcgrZ0R494S2,https://api.spotify.com/v1/audio-analysis/272Z4tzaSMMcgrZ0R494S2,4
Lust For Life,313926,1,0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,audio_features,21YxK0klhpfLW8budkJaMF,spotify:track:21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/tracks/21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/audio-analysis/21YxK0klhpfLW8budkJaMF,4
Candy,253493,4,0.624,0.585,7,-10.812,1,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,audio_features,6sFpmdsk4UDMcDWdy4T1Kc,spotify:track:6sFpmdsk4UDMcDWdy4T1Kc,https://api.spotify.com/v1/tracks/6sFpmdsk4UDMcDWdy4T1Kc,https://api.spotify.com/v1/audio-analysis/6sFpmdsk4UDMcDWdy4T1Kc,4
19th Nervous Breakdown - Mono Version,236400,8,0.477,0.842,4,-7.356,1,0.0371,0.0142,0.106,0.271,0.796,96.457,audio_features,21ElXnithj4MX8E4rg5lh8,spotify:track:21ElXnithj4MX8E4rg5lh8,https://api.spotify.com/v1/tracks/21ElXnithj4MX8E4rg5lh8,https://api.spotify.com/v1/audio-analysis/21ElXnithj4MX8E4rg5lh8,4
Honky Tonk Women - Mono Version,179387,4,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,audio_features,3RZMzCvYsmJ0u2ioKTOsmJ,spotify:track:3RZMzCvYsmJ0u2ioKTOsmJ,https://api.spotify.com/v1/tracks/3RZMzCvYsmJ0u2ioKTOsmJ,https://api.spotify.com/v1/audio-analysis/3RZMzCvYsmJ0u2ioKTOsmJ,4
Green River,154120,1,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,audio_features,11DjZQEZ69EXLo77HVj6yW,spotify:track:11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/tracks/11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/audio-analysis/11DjZQEZ69EXLo77HVj6yW,4
Something On Your Mind,203333,1,0.41,0.598,2,-8.515,1,0.0405,0.55,0.00274,0.092,0.262,76.445,audio_features,6Vz2IQv3AYoznh4tjsrRPo,spotify:track:6Vz2IQv3AYoznh4tjsrRPo,https://api.spotify.com/v1/tracks/6Vz2IQv3AYoznh4tjsrRPo,https://api.spotify.com/v1/audio-analysis/6Vz2IQv3AYoznh4tjsrRPo,4
Carolina in My Mind,238573,2,0.579,0.267,4,-15.11,1,0.0348,0.118,0.000562,0.132,0.353,74.899,audio_features,2T5Ch09nefwckOu5NQvjIk,spotify:track:2T5Ch09nefwckOu5NQvjIk,https://api.spotify.com/v1/tracks/2T5Ch09nefwckOu5NQvjIk,https://api.spotify.com/v1/audio-analysis/2T5Ch09nefwckOu5NQvjIk,4
Who Knows Where The Time Goes?,305987,6,0.51,0.194,4,-15.849,1,0.0315,0.686,0.318,0.113,0.434,144.595,audio_features,3t5C5qQI3wqJasYIKOJEB7,spotify:track:3t5C5qQI3wqJasYIKOJEB7,https://api.spotify.com/v1/tracks/3t5C5qQI3wqJasYIKOJEB7,https://api.spotify.com/v1/audio-analysis/3t5C5qQI3wqJasYIKOJEB7,4
You're No Good,224027,1,0.669,0.52,8,-10.136,1,0.0345,0.245,0.00535,0.126,0.634,104.812,audio_features,23DZLSxCK6kM8FF2RlzKDl,spotify:track:23DZLSxCK6kM8FF2RlzKDl,https://api.spotify.com/v1/tracks/23DZLSxCK6kM8FF2RlzKDl,https://api.spotify.com/v1/audio-analysis/23DZLSxCK6kM8FF2RlzKDl,4
The Sound of Silence,185200,6,0.531,0.217,6,-13.883,1,0.0302,0.871,2.59e-06,0.101,0.34,106.842,audio_features,7eQUgarLukHLkZaO1mxtab,spotify:track:7eQUgarLukHLkZaO1mxtab,https://api.spotify.com/v1/tracks/7eQUgarLukHLkZaO1mxtab,https://api.spotify.com/v1/audio-analysis/7eQUgarLukHLkZaO1mxtab,4
All I Want,214240,1,0.678,0.444,6,-10.518,1,0.0326,0.725,0.0,0.121,0.786,141.262,audio_features,7jeSFewaQLq8t2x8OZFQxZ,spotify:track:7jeSFewaQLq8t2x8OZFQxZ,https://api.spotify.com/v1/tracks/7jeSFewaQLq8t2x8OZFQxZ,https://api.spotify.com/v1/audio-analysis/7jeSFewaQLq8t2x8OZFQxZ,4
The First Cut Is The Deepest,183133,7,0.578,0.786,7,-6.549,1,0.0314,0.0953,0.00303,0.0683,0.697,96.326,audio_features,04SU9LZQel0dTMjJJtBmkK,spotify:track:04SU9LZQel0dTMjJJtBmkK,https://api.spotify.com/v1/tracks/04SU9LZQel0dTMjJJtBmkK,https://api.spotify.com/v1/audio-analysis/04SU9LZQel0dTMjJJtBmkK,4
Turn! Turn! Turn! (To Everything There Is a Season),229360,1,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,audio_features,5qBqBdfTEIWJwAS0Jm2F5R,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/tracks/5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/audio-analysis/5qBqBdfTEIWJwAS0Jm2F5R,4
Mr. Tambourine Man,149467,1,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,audio_features,2HCaIYjkvWSZzaSKUoOh3d,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/audio-analysis/2HCaIYjkvWSZzaSKUoOh3d,4
Cry Baby,238600,2,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308,audio_features,3L60Vu9qmY6fg2QroRIxgi,spotify:track:3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/tracks/3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/audio-analysis/3L60Vu9qmY6fg2QroRIxgi,3
Maybe,219133,2,0.4,0.35,8,-11.401,1,0.0345,0.227,0.0397,0.103,0.328,83.389,audio_features,0xGSeBsG4V8Scc5YqpZQ66,spotify:track:0xGSeBsG4V8Scc5YqpZQ66,https://api.spotify.com/v1/tracks/0xGSeBsG4V8Scc5YqpZQ66,https://api.spotify.com/v1/audio-analysis/0xGSeBsG4V8Scc5YqpZQ66,4
Have Love Will Travel,160400,6,0.506,0.948,10,-5.626,1,0.105,0.727,0.0,0.0904,0.934,130.195,audio_features,2uXkW8uJcOIhlbUatEPLPs,spotify:track:2uXkW8uJcOIhlbUatEPLPs,https://api.spotify.com/v1/tracks/2uXkW8uJcOIhlbUatEPLPs,https://api.spotify.com/v1/audio-analysis/2uXkW8uJcOIhlbUatEPLPs,4
Happy,184627,10,0.555,0.897,4,-3.469,1,0.0293,0.361,0.94,0.536,0.965,131.712,audio_features,5fXRPS1tp70DbqsBZVyG4e,spotify:track:5fXRPS1tp70DbqsBZVyG4e,https://api.spotify.com/v1/tracks/5fXRPS1tp70DbqsBZVyG4e,https://api.spotify.com/v1/audio-analysis/5fXRPS1tp70DbqsBZVyG4e,4
How Many More Times - 1993 Remaster,508000,9,0.322,0.68,9,-11.349,1,0.061,0.114,0.0245,0.434,0.518,142.748,audio_features,5VBzIn9cBH4BNa1c6Zilba,spotify:track:5VBzIn9cBH4BNa1c6Zilba,https://api.spotify.com/v1/tracks/5VBzIn9cBH4BNa1c6Zilba,https://api.spotify.com/v1/audio-analysis/5VBzIn9cBH4BNa1c6Zilba,4
Where Is My Mind?,236973,7,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,audio_features,6mcxQ1Y3uQRU0IHsvdNLH1,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,https://api.spotify.com/v1/tracks/6mcxQ1Y3uQRU0IHsvdNLH1,https://api.spotify.com/v1/audio-analysis/6mcxQ1Y3uQRU0IHsvdNLH1,4
Something In The Air,234360,1,0.506,0.402,8,-11.743,0,0.0256,0.307,1.25e-05,0.0814,0.54,94.221,audio_features,0emd9tHSVP4dK6UG4pcOFD,spotify:track:0emd9tHSVP4dK6UG4pcOFD,https://api.spotify.com/v1/tracks/0emd9tHSVP4dK6UG4pcOFD,https://api.spotify.com/v1/audio-analysis/0emd9tHSVP4dK6UG4pcOFD,4
Moving,181960,1,0.497,0.339,2,-13.513,0,0.0304,0.433,0.000689,0.246,0.196,126.651,audio_features,1PtXEYrahu8Vg2rhpJBoqt,spotify:track:1PtXEYrahu8Vg2rhpJBoqt,https://api.spotify.com/v1/tracks/1PtXEYrahu8Vg2rhpJBoqt,https://api.spotify.com/v1/audio-analysis/1PtXEYrahu8Vg2rhpJBoqt,4
Strange Phenomena,178693,3,0.356,0.274,9,-16.3,0,0.0367,0.344,0.321,0.266,0.354,81.535,audio_features,7FXFAvkVsZ85KzppbQzYs2,spotify:track:7FXFAvkVsZ85KzppbQzYs2,https://api.spotify.com/v1/tracks/7FXFAvkVsZ85KzppbQzYs2,https://api.spotify.com/v1/audio-analysis/7FXFAvkVsZ85KzppbQzYs2,4
Oh to Be in Love,198093,9,0.663,0.348,6,-13.911,1,0.0285,0.487,0.000406,0.163,0.468,93.961,audio_features,628RVPULYzx6bvh8uf0Msn,spotify:track:628RVPULYzx6bvh8uf0Msn,https://api.spotify.com/v1/tracks/628RVPULYzx6bvh8uf0Msn,https://api.spotify.com/v1/audio-analysis/628RVPULYzx6bvh8uf0Msn,4
The Circle Game,292600,12,0.599,0.198,11,-12.116,1,0.0314,0.95,0.0,0.185,0.329,117.749,audio_features,6MYDgkfu34kRRIdMfleVCV,spotify:track:6MYDgkfu34kRRIdMfleVCV,https://api.spotify.com/v1/tracks/6MYDgkfu34kRRIdMfleVCV,https://api.spotify.com/v1/audio-analysis/6MYDgkfu34kRRIdMfleVCV,3
Scarborough Fair / Canticle,190347,1,0.336,0.248,2,-15.626,1,0.0324,0.65,0.0,0.113,0.298,128.548,audio_features,3g2fYZW5v2od8KIF7VktT0,spotify:track:3g2fYZW5v2od8KIF7VktT0,https://api.spotify.com/v1/tracks/3g2fYZW5v2od8KIF7VktT0,https://api.spotify.com/v1/audio-analysis/3g2fYZW5v2od8KIF7VktT0,3
Close To Me,203267,7,0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,audio_features,4xiyq1iRdsxuU1BPUJ490Z,spotify:track:4xiyq1iRdsxuU1BPUJ490Z,https://api.spotify.com/v1/tracks/4xiyq1iRdsxuU1BPUJ490Z,https://api.spotify.com/v1/audio-analysis/4xiyq1iRdsxuU1BPUJ490Z,4
Hard To Handle,188067,6,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,audio_features,05NYcsjJwOYq4jIiKPVj9p,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/tracks/05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/audio-analysis/05NYcsjJwOYq4jIiKPVj9p,4
Big Gun,259413,17,0.569,0.901,9,-5.197,1,0.0544,0.00555,0.26,0.16,0.839,133.194,audio_features,7zjzu90Q4mtNNaE9Ol9Zbv,spotify:track:7zjzu90Q4mtNNaE9Ol9Zbv,https://api.spotify.com/v1/tracks/7zjzu90Q4mtNNaE9Ol9Zbv,https://api.spotify.com/v1/audio-analysis/7zjzu90Q4mtNNaE9Ol9Zbv,4
I Hope That I Don't Fall In Love With You,233533,2,0.539,0.296,0,-11.74,1,0.0253,0.918,0.0056,0.127,0.545,85.622,audio_features,23Uv9xqLumDqEBNIdHhCcO,spotify:track:23Uv9xqLumDqEBNIdHhCcO,https://api.spotify.com/v1/tracks/23Uv9xqLumDqEBNIdHhCcO,https://api.spotify.com/v1/audio-analysis/23Uv9xqLumDqEBNIdHhCcO,4
In the Summertime,211880,1,0.754,0.449,4,-14.013,1,0.0615,0.724,0.0,0.162,0.973,82.751,audio_features,3RNyGLgSvmVRZ7xKUp8Wgd,spotify:track:3RNyGLgSvmVRZ7xKUp8Wgd,https://api.spotify.com/v1/tracks/3RNyGLgSvmVRZ7xKUp8Wgd,https://api.spotify.com/v1/audio-analysis/3RNyGLgSvmVRZ7xKUp8Wgd,4
Matty Groves,489107,3,0.407,0.525,2,-13.609,1,0.0878,0.0164,0.135,0.0868,0.739,90.745,audio_features,6PANXCHzEANzajOgtwLMnN,spotify:track:6PANXCHzEANzajOgtwLMnN,https://api.spotify.com/v1/tracks/6PANXCHzEANzajOgtwLMnN,https://api.spotify.com/v1/audio-analysis/6PANXCHzEANzajOgtwLMnN,4
Rocky Mountain High,283640,1,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,audio_features,1ne9wOtDF2jM6Cm8WBkaER,spotify:track:1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/tracks/1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/audio-analysis/1ne9wOtDF2jM6Cm8WBkaER,4
Southern Man,331173,4,0.373,0.571,7,-9.186,0,0.0334,0.392,0.0476,0.126,0.656,161.874,audio_features,4Lz33Oi0UQ6SECXsT80Tx2,spotify:track:4Lz33Oi0UQ6SECXsT80Tx2,https://api.spotify.com/v1/tracks/4Lz33Oi0UQ6SECXsT80Tx2,https://api.spotify.com/v1/audio-analysis/4Lz33Oi0UQ6SECXsT80Tx2,3
Love And Affection,272333,4,0.559,0.276,4,-13.862,1,0.0286,0.724,5.29e-05,0.0977,0.4,93.525,audio_features,6Mnne5V9ZifNID59dswUcZ,spotify:track:6Mnne5V9ZifNID59dswUcZ,https://api.spotify.com/v1/tracks/6Mnne5V9ZifNID59dswUcZ,https://api.spotify.com/v1/audio-analysis/6Mnne5V9ZifNID59dswUcZ,4
Bitter With The Sweet,148040,4,0.691,0.429,8,-13.252,1,0.0575,0.81,0.000495,0.115,0.69,99.031,audio_features,6bMrfP9V5s5fgL3Z02tcES,spotify:track:6bMrfP9V5s5fgL3Z02tcES,https://api.spotify.com/v1/tracks/6bMrfP9V5s5fgL3Z02tcES,https://api.spotify.com/v1/audio-analysis/6bMrfP9V5s5fgL3Z02tcES,4
Feel Like Makin' Love,172710,5,0.689,0.24,8,-23.574,1,0.0305,0.793,0.041,0.13,0.643,94.881,audio_features,4edgZcFVRnebJ1F46TDnqr,spotify:track:4edgZcFVRnebJ1F46TDnqr,https://api.spotify.com/v1/tracks/4edgZcFVRnebJ1F46TDnqr,https://api.spotify.com/v1/audio-analysis/4edgZcFVRnebJ1F46TDnqr,4
A Case of You,210373,6,0.693,0.302,2,-11.084,1,0.0296,0.822,0.00755,0.111,0.313,78.453,audio_features,7bBk7t8uxtYm6UXjlUm2zN,spotify:track:7bBk7t8uxtYm6UXjlUm2zN,https://api.spotify.com/v1/tracks/7bBk7t8uxtYm6UXjlUm2zN,https://api.spotify.com/v1/audio-analysis/7bBk7t8uxtYm6UXjlUm2zN,4
Surrender,253733,1,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,audio_features,2ccUQnjjNWT0rsNnsBpsCA,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA,4
Losing My Religion,268427,2,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,4
Psycho Killer - 2005 Remaster,261413,10,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,audio_features,1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,4
This Must Be the Place (Naive Melody) - 2005 Remaster,296147,9,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,audio_features,6aBUnkXuCEQQHAlTokv9or,spotify:track:6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/tracks/6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/audio-analysis/6aBUnkXuCEQQHAlTokv9or,4
Once in a Lifetime - 2005 Remaster,259907,4,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,4
Lonely Boy,264893,7,0.588,0.598,9,-13.288,1,0.0296,0.0386,5.83e-05,0.107,0.866,123.724,audio_features,6wGMLoEqD2k3RBXFHD0yUp,spotify:track:6wGMLoEqD2k3RBXFHD0yUp,https://api.spotify.com/v1/tracks/6wGMLoEqD2k3RBXFHD0yUp,https://api.spotify.com/v1/audio-analysis/6wGMLoEqD2k3RBXFHD0yUp,4
